UserID,Sequence,JobTitle,JobCategoryID
1046679,5,dispatch operator,10
1046679,6,electronic monitoring operator,10
1046679,7,phone agent,45
1046679,8,business sales desk corporate sales,174
1046679,9,corporate sales order expeditor,174
1047856,1,special education teacher,131
1047856,2,adjunct faculty,0
1047856,3,therapist and educational consultant owner,70
1047856,4,executive director,26
1047856,5,ed teacher,40
1047856,6,case manager,149
1047856,7,jr high ld bd ed teacher,40
1047959,1,il state licensed substitute teacher,40
1047959,2,site coordinator,7
1047959,3,north carolina coordinator human resource,187
1047959,4,md state licensed substitute social science,98
1047959,5,coordinator community services team,73
1047959,6,vista training coordinator,82
1047959,7,community support case worker ii,149
1047966,1,bartender server,199
1047966,2,sales associate,154
1047966,3,house keeper,0
1047966,4,recreational leader,33
1047966,5,secretary,104
1048647,1,payroll clerk,13
1048647,2,mailroom clerk,13
1048647,3,office assistant,24
1048647,4,business operations assistant,34
1048647,5,business intern,36
1048782,1,patient access coordinator,135
1048782,2,admitting registrar,0
1048782,3,cashier,25
1048849,1,car washer,0
1048849,2,certified nurses aide,106
1048849,3,cook drive thru,85
1048849,4,grill drive thru crew chief,150
1048944,1,polyscience,0
1048944,2,graphic designer i production designer,86
1048944,3,graphic designer,86
1048944,4,assistant manager,165
1048944,5,graphic designer junior level,86
1049606,1,pharmacy technician,164
1049606,2,pharmacy technician,164
1049606,3,pharmacy technician,164
1049606,4,secretary,104
1049606,5,pharmacy technician,164
1049606,6,pharmacy technician,164
1050017,1,security and surveilance,38
1050017,2,mortgage advisor,97
1050017,3,product manager,102
1050017,4,fha va subprime and refinance loan management,163
1053104,1,guest service representative,156
1053329,1,qa,8
1053329,3,representative,16
1053329,4,billing eligibility coordinator,126
1053329,5,eligibility specialist billing coordinator,126
1053779,1,pumper,0
1053779,2,machine operator,93
1053779,3,staff management,59
1053779,4,cashier cook,85
1053925,1,project manager,27
1053925,2,staff engineer,59
1053925,3,surveying aide,106
1053940,1,sr marketing promotions specialist social media digital,141
1053940,2,sr marketing promotions specialist,78
1053940,3,marketing communications coordinator,124
1054976,1,proctor,0
1054976,2,executive secretary ii,104
1055318,1,department lead customer service,64
1055318,2,cashier,25
1055318,3,sales attendant cashier hennes mauritz,125
1055318,4,valet attendant,125
1055318,5,prep cook cashier subway,85
1055318,6,receptionist,54
1057232,1,i except hvac,186
1057232,2,i worked,0
1057232,3,i was hired,0
1057232,4,n pulaski rd chicago ill,119
1058905,1,quality technical lead,74
1058905,2,business analyst,21
1058905,3,requirement analyst business analyst,9
1058905,4,senior software engineer,8
1058905,5,fundamental reservation administration management environment frame,80
1058905,6,admin and salvage the admin,78
1058905,7,records management retention,197
1058905,9,management information,134
1059871,1,loss prevention agent,45
1059871,2,loss prevention agent,45
1059871,3,donation attendant,125
1059871,4,donation attendant,125
1059871,5,physical therapy assistant,2
1060607,1,leasing agent,45
1060607,2,supervisor hr manager,95
1060607,3,furniture sales associate,154
1060607,4,receiving supervisor,65
1060607,5,shipping and receiving manager loss prevention,65
1060607,6,sales,4
1060983,1,paraprofessional technical support assistant,74
1060983,2,ld resource assistant paraprofessional,187
1060983,3,tutor part time,32
1063320,1,certified cna,130
1063320,2,medical assistant,30
1063320,3,medical assistant,30
1063782,1,staff accountant,59
1063782,2,chief accountant accounting supervisor senior accountant accounting clerk,184
1063782,3,part time accountant,184
1063782,4,general ledger bookkeeper proof clerk settling clerk,13
1063782,5,accounting clerk,44
1064127,1,manager it recruiting,0
1064127,2,operations liaison,34
1064127,3,contract coordinator,153
1064127,4,operation specialist,3
1064127,5,supervisor teller,138
1064127,6,professional sales representative,143
1065338,1,electrician,188
1065338,2,head technician,157
1068439,1,product manager product and solutions marketing,102
1068439,2,account manager,192
1069516,1,project coordinator,27
1069516,2,referee coordinator,7
1069516,3,administrative assistant,20
1069516,4,enrollment specialist,3
1069516,5,supervisor,6
1069516,6,telemarketer,0
1069516,7,check out supervisor,6
1069958,1,sales manager,90
1069958,2,assistant manager,165
1070586,1,teller,138
1070586,2,office manager,24
1070586,3,retail wireless consultant,77
1070586,4,lead proof operator,19
1072209,1,temporary mailroom file clerk,105
1072209,2,child care teacher assistant,88
1072209,3,temporary mailroom clerk,105
1072209,4,receptionist,54
1072681,1,supervisor switchboard and customer service departments,1
1074675,1,front office manager,24
1074675,2,physician office assistant,24
1074675,3,registration and cardiothoracic surgery representative,16
1074675,4,administrative assistant,20
1074675,5,assistant high school girls basketball coach,167
1075736,1,phone interviewer,0
1075736,2,reader scorer,0
1075736,3,lead sales specialist,19
1075736,4,phone interviewer,0
1076094,2,laborer wg4,160
1076094,3,material handler,144
1076094,4,order puller,121
1076094,5,warehouse supervisor,46
1076094,6,export shipping clerk,66
1076094,7,s 4 logistic ordnance chief platoon sergeant section head explosive,157
1077583,1,business systems analyst iii,83
1077583,2,business systems analyst it analyst,83
1078242,1,warehouse and driver,46
1078242,2,customer service supervisor,1
1078242,3,mailroom supervisor,6
1078256,1,premium inbound sales representative accounts receivable representative,61
1078256,2,switchboard operator clerical assistant,177
1078256,3,customer service representative,1
1078256,4,front receptionist administrative assistant,20
1079853,1,ramp agent,45
1080524,1,paralegal,174
1080524,2,paralegal,174
1080524,3,paralegal,174
1080524,4,paralegal,174
1080524,5,paralegal,174
1080524,6,paralegal,174
1081603,1,certified nurse assistant,130
1081603,2,patient care technician,135
1081603,3,caregiver,0
1081603,4,medical assistant intern,30
1082522,1,restaurant manager bartender manager,199
1082522,2,store manager,68
1082937,1,compliance and remediation consultant,14
1082937,2,711 certified attorney,130
1082937,3,store manager,68
1083094,1,warehouse attendant,125
1083094,2,route manager vendor,0
1083094,3,housekeeping floor tech,57
1083094,4,auto parts clerk,178
1084927,1,facilitie specialist,3
1084927,2,merchandise flow team member,103
1084927,3,railcar driver,22
1086319,1,director of enrollment,12
1086319,2,manager student to student mentoring program,67
1086319,3,student development specialist educational talent search program,67
1086319,4,counselor women s residential services,84
1086319,5,military case worker,149
1086319,6,juvenile counselor,84
1086713,1,interviewer,0
1086713,2,associate,11
1086835,1,consumer products advocate,109
1086835,2,product manager,102
1086835,3,product manager,102
1086835,4,product integration manager,102
1086835,5,project management ba solution consulting and implementation,27
1086835,6,sr consultant,78
1086835,7,lead integrator for 400 technology,128
1086835,8,service liaison,156
1086835,9,technical supervisor,74
1086835,10,assistant manager,165
1088959,1,extrusion production operator,43
1088959,2,selector,0
1088959,3,physical education teacher,131
1088959,4,camp coach,155
1088959,5,physical education teacher,131
1088959,6,developmental training counselor,84
1089692,1,director of administration,80
1089692,2,iso account manager,192
1089879,1,business development executive,58
1089879,2,regional artist,118
1089879,3,counter manager,0
1090594,1,director of human resources,49
1090594,2,staffing specialist,3
1090594,3,human resources manager,49
1090594,4,human resources generalist,49
1090594,5,human resources assistant,49
1090594,6,employment coordinator,7
1090594,7,foreign language lab assistant,137
1091003,1,civil process server,91
1091003,2,personal trainer sports conditioning specialist,140
1091003,3,personal trainer sports conditioning specialist,140
1091003,4,director of personal,12
1091003,5,owner director of sales and personal,70
1091003,7,natural junior illinois,153
1091903,1,surgical assistant x ray technician,5
1091903,2,college job surgical assistant technician,158
1091903,3,customer service intern,36
1091903,4,sibling board member,103
1091903,5,product representative,102
1093097,1,technician,5
1093097,2,inspector,60
1093097,3,volunteer,115
1093216,1,marketing analyst creative services,42
1093216,2,marketing coordinator,23
1093216,3,marketing and public relations intern non profit,127
1093639,1,staff link,59
1093639,2,certified nurse aide,106
1093639,3,cashier,25
1094627,1,receptionist office clerk,54
1094627,2,warehouse clerk,46
1094627,3,supervisor picker,6
1094627,4,collector,163
1094741,1,retail sales associate,154
1094741,2,employee benefits commission processor,176
1094741,3,accounting assistant supervisor,44
1094872,1,pharmacy technician,164
1095176,1,on call service tech ever other week,57
1095176,2,hvac tech,57
1095176,3,leader in service contract sales,153
1095176,4,installer,186
1095176,5,installer,186
1095176,6,apprentice,0
1095212,1,assistant manager,165
1095212,2,center specialist,55
1095212,3,sales representative,16
1095212,4,assistant,2
1096083,1,biller marketer,30
1096083,2,marketing liaison,23
1096083,3,advertising promotions manager,0
1096083,4,president,29
1096083,5,proprietor,0
1096083,6,public relations and promotions manager,127
1096083,7,direct sales associate,154
1096499,1,process analyst certified six sigma black belt,130
1096499,2,quality engineer certified six sigma black belt,130
1096499,3,quality manager certified six sigma black belt,130
1096499,4,quality manager certified six sigma black belt,130
1096499,5,quality manager,60
1096499,6,quality manager,60
1096731,1,service technician,156
1096731,2,security officer,38
1096731,3,account manager,192
1096731,4,security officer,38
